Inputs,,,Output,,,,,
Wavelength (um),r1 (um),t1 (nm),Absorption,,,,,
405.7829,0.09,0.2,0.65709,,,,,
405.88235,0.09,0.2,0.64751,,,,,
405.98186,0.09,0.2,0.63829,,,,,
406.08141,0.09,0.2,0.62943,,,,,
406.18102,0.09,0.2,0.6209,,,,,
406.28067,0.09,0.2,0.6127,,,,,
406.38037,0.09,0.2,0.6048,,,,,
406.48012,0.09,0.2,0.59721,,,,,
406.57992,0.09,0.2,0.5899,,,,,
406.67976,0.09,0.2,0.58287,,,,,
406.77966,0.09,0.2,0.5761,,,,,
406.87961,0.09,0.2,0.56957,,,,,
406.9796,0.09,0.2,0.56329,,,,,
407.07965,0.09,0.2,0.55723,,,,,
407.17974,0.09,0.2,0.55139,,,,,
407.27988,0.09,0.2,0.54576,,,,,
407.38007,0.09,0.2,0.54032,,,,,
407.48031,0.09,0.2,0.53507,,,,,
407.58061,0.09,0.2,0.53001,,,,,
407.68095,0.09,0.2,0.52511,,,,,
407.78133,0.09,0.2,0.52038,,,,,
407.88177,0.09,0.2,0.5158,,,,,
407.98226,0.09,0.2,0.51138,,,,,
408.0828,0.09,0.2,0.50709,,,,,
408.18339,0.09,0.2,0.50294,,,,,
408.28402,0.09,0.2,0.49892,,,,,
408.38471,0.09,0.2,0.49503,,,,,
408.48545,0.09,0.2,0.49125,,,,,
408.58623,0.09,0.2,0.48759,,,,,
408.68707,0.09,0.2,0.48404,,,,,
408.78795,0.09,0.2,0.48059,,,,,
408.88889,0.09,0.2,0.47724,,,,,
408.98987,0.09,0.2,0.47399,,,,,
409.09091,0.09,0.2,0.47083,,,,,
409.19199,0.09,0.2,0.46775,,,,,
409.29313,0.09,0.2,0.46476,,,,,
409.39431,0.09,0.2,0.46185,,,,,
409.49555,0.09,0.2,0.45902,,,,,
409.59683,0.09,0.2,0.45627,,,,,
409.69817,0.09,0.2,0.45358,,,,,
409.79955,0.09,0.2,0.45096,,,,,
409.90099,0.09,0.2,0.44841,,,,,
410.00248,0.09,0.2,0.44593,,,,,
410.10401,0.09,0.2,0.4435,,,,,
410.2056,0.09,0.2,0.44114,,,,,
410.30723,0.09,0.2,0.43883,,,,,
410.40892,0.09,0.2,0.43658,,,,,
410.51066,0.09,0.2,0.43438,,,,,
410.61245,0.09,0.2,0.43223,,,,,
410.71429,0.09,0.2,0.43013,,,,,
410.81617,0.09,0.2,0.42808,,,,,
410.91811,0.09,0.2,0.42607,,,,,
411.0201,0.09,0.2,0.42411,,,,,
411.12214,0.09,0.2,0.42219,,,,,
411.22424,0.09,0.2,0.42032,,,,,
411.32638,0.09,0.2,0.41848,,,,,
411.42857,0.09,0.2,0.41669,,,,,
411.53082,0.09,0.2,0.41493,,,,,
411.63311,0.09,0.2,0.41321,,,,,
411.73545,0.09,0.2,0.41152,,,,,
411.83785,0.09,0.2,0.40987,,,,,
411.9403,0.09,0.2,0.40825,,,,,
412.0428,0.09,0.2,0.40666,,,,,
412.14535,0.09,0.2,0.40511,,,,,
412.24795,0.09,0.2,0.40358,,,,,
412.3506,0.09,0.2,0.40209,,,,,
412.4533,0.09,0.2,0.40063,,,,,
412.55605,0.09,0.2,0.39919,,,,,
412.65886,0.09,0.2,0.39778,,,,,
412.76171,0.09,0.2,0.3964,,,,,
412.86462,0.09,0.2,0.39504,,,,,
412.96758,0.09,0.2,0.39371,,,,,
413.07059,0.09,0.2,0.3924,,,,,
413.17365,0.09,0.2,0.39112,,,,,
413.27677,0.09,0.2,0.38986,,,,,
413.37993,0.09,0.2,0.38863,,,,,
413.48315,0.09,0.2,0.38741,,,,,
413.58641,0.09,0.2,0.38622,,,,,
413.68973,0.09,0.2,0.38505,,,,,
413.7931,0.09,0.2,0.3839,,,,,
413.89653,0.09,0.2,0.38277,,,,,
414,0.09,0.2,0.38166,,,,,
414.10353,0.09,0.2,0.38057,,,,,
414.2071,0.09,0.2,0.3795,,,,,
414.31073,0.09,0.2,0.37844,,,,,
414.41441,0.09,0.2,0.37741,,,,,
414.51815,0.09,0.2,0.37639,,,,,
414.62193,0.09,0.2,0.37539,,,,,
414.72577,0.09,0.2,0.37441,,,,,
414.82966,0.09,0.2,0.37344,,,,,
414.9336,0.09,0.2,0.37249,,,,,
415.03759,0.09,0.2,0.37156,,,,,
415.14164,0.09,0.2,0.37064,,,,,
415.24574,0.09,0.2,0.36974,,,,,
415.34989,0.09,0.2,0.36885,,,,,
415.45409,0.09,0.2,0.36798,,,,,
415.55834,0.09,0.2,0.36712,,,,,
415.66265,0.09,0.2,0.36628,,,,,
415.76701,0.09,0.2,0.36545,,,,,
415.87142,0.09,0.2,0.36464,,,,,
415.97589,0.09,0.2,0.36383,,,,,
416.0804,0.09,0.2,0.36305,,,,,
416.18497,0.09,0.2,0.36227,,,,,
416.28959,0.09,0.2,0.36151,,,,,
416.39427,0.09,0.2,0.36076,,,,,
416.49899,0.09,0.2,0.36002,,,,,
416.60377,0.09,0.2,0.3593,,,,,
416.70861,0.09,0.2,0.35859,,,,,
416.81349,0.09,0.2,0.35789,,,,,
416.91843,0.09,0.2,0.3572,,,,,
417.02342,0.09,0.2,0.35652,,,,,
417.12846,0.09,0.2,0.35586,,,,,
417.23356,0.09,0.2,0.35521,,,,,
417.33871,0.09,0.2,0.35456,,,,,
417.44391,0.09,0.2,0.35393,,,,,
417.54917,0.09,0.2,0.35331,,,,,
417.65448,0.09,0.2,0.35271,,,,,
417.75984,0.09,0.2,0.35211,,,,,
417.86525,0.09,0.2,0.35152,,,,,
417.97072,0.09,0.2,0.35094,,,,,
418.07624,0.09,0.2,0.35037,,,,,
418.18182,0.09,0.2,0.34982,,,,,
418.28745,0.09,0.2,0.34927,,,,,
418.39313,0.09,0.2,0.34873,,,,,
418.49886,0.09,0.2,0.34821,,,,,
418.60465,0.09,0.2,0.34769,,,,,
418.71049,0.09,0.2,0.34718,,,,,
418.81639,0.09,0.2,0.34668,,,,,
418.92234,0.09,0.2,0.3462,,,,,
419.02834,0.09,0.2,0.34572,,,,,
419.1344,0.09,0.2,0.34525,,,,,
419.24051,0.09,0.2,0.34479,,,,,
419.34667,0.09,0.2,0.34434,,,,,
419.45289,0.09,0.2,0.34389,,,,,
419.55916,0.09,0.2,0.34346,,,,,
419.66548,0.09,0.2,0.34304,,,,,
419.77186,0.09,0.2,0.34262,,,,,
419.8783,0.09,0.2,0.34222,,,,,
419.98478,0.09,0.2,0.34182,,,,,
420.09132,0.09,0.2,0.34143,,,,,
420.19792,0.09,0.2,0.34105,,,,,
420.30457,0.09,0.2,0.34068,,,,,
420.41127,0.09,0.2,0.34031,,,,,
420.51803,0.09,0.2,0.33996,,,,,
420.62484,0.09,0.2,0.33961,,,,,
420.73171,0.09,0.2,0.33927,,,,,
420.83863,0.09,0.2,0.33894,,,,,
420.9456,0.09,0.2,0.33862,,,,,
421.05263,0.09,0.2,0.33831,,,,,
421.15972,0.09,0.2,0.338,,,,,
421.26685,0.09,0.2,0.33771,,,,,
421.37405,0.09,0.2,0.33742,,,,,
421.48129,0.09,0.2,0.33714,,,,,
421.58859,0.09,0.2,0.33687,,,,,
421.69595,0.09,0.2,0.3366,,,,,
421.80336,0.09,0.2,0.33635,,,,,
421.91083,0.09,0.2,0.3361,,,,,
422.01835,0.09,0.2,0.33586,,,,,
422.12592,0.09,0.2,0.33562,,,,,
422.23355,0.09,0.2,0.3354,,,,,
422.34124,0.09,0.2,0.33518,,,,,
422.44898,0.09,0.2,0.33498,,,,,
422.55677,0.09,0.2,0.33477,,,,,
422.66462,0.09,0.2,0.33458,,,,,
422.77253,0.09,0.2,0.3344,,,,,
422.88049,0.09,0.2,0.33422,,,,,
422.98851,0.09,0.2,0.33405,,,,,
423.09658,0.09,0.2,0.33389,,,,,
423.2047,0.09,0.2,0.33374,,,,,
423.31288,0.09,0.2,0.33359,,,,,
423.42112,0.09,0.2,0.33345,,,,,
423.52941,0.09,0.2,0.33332,,,,,
423.63776,0.09,0.2,0.3332,,,,,
423.74616,0.09,0.2,0.33309,,,,,
423.85462,0.09,0.2,0.33298,,,,,
423.96313,0.09,0.2,0.33288,,,,,
424.0717,0.09,0.2,0.33279,,,,,
424.18033,0.09,0.2,0.33271,,,,,
424.28901,0.09,0.2,0.33264,,,,,
424.39774,0.09,0.2,0.33257,,,,,
424.50654,0.09,0.2,0.33251,,,,,
424.61538,0.09,0.2,0.33246,,,,,
424.72429,0.09,0.2,0.33242,,,,,
424.83325,0.09,0.2,0.33238,,,,,
424.94226,0.09,0.2,0.33235,,,,,
425.05133,0.09,0.2,0.33234,,,,,
425.16046,0.09,0.2,0.33232,,,,,
425.26965,0.09,0.2,0.33232,,,,,
425.37889,0.09,0.2,0.33233,,,,,
425.48818,0.09,0.2,0.33234,,,,,
425.59753,0.09,0.2,0.33236,,,,,
425.70694,0.09,0.2,0.33239,,,,,
425.81641,0.09,0.2,0.33243,,,,,
425.92593,0.09,0.2,0.33248,,,,,
426.0355,0.09,0.2,0.33253,,,,,
426.14514,0.09,0.2,0.3326,,,,,
426.25483,0.09,0.2,0.33267,,,,,
426.36457,0.09,0.2,0.33275,,,,,
426.47438,0.09,0.2,0.33284,,,,,
426.58423,0.09,0.2,0.33293,,,,,
426.69415,0.09,0.2,0.33304,,,,,
426.80412,0.09,0.2,0.33316,,,,,
426.91415,0.09,0.2,0.33328,,,,,
427.02424,0.09,0.2,0.33341,,,,,
427.13438,0.09,0.2,0.33355,,,,,
427.24458,0.09,0.2,0.3337,,,,,
427.35484,0.09,0.2,0.33386,,,,,
427.46515,0.09,0.2,0.33403,,,,,
427.57552,0.09,0.2,0.3342,,,,,
427.68595,0.09,0.2,0.33439,,,,,
427.79644,0.09,0.2,0.33458,,,,,
427.90698,0.09,0.2,0.33479,,,,,
428.01758,0.09,0.2,0.335,,,,,
428.12823,0.09,0.2,0.33523,,,,,
428.23894,0.09,0.2,0.33546,,,,,
428.34972,0.09,0.2,0.3357,,,,,
428.46054,0.09,0.2,0.33595,,,,,
428.57143,0.09,0.2,0.33621,,,,,
428.68237,0.09,0.2,0.33648,,,,,
428.79337,0.09,0.2,0.33677,,,,,
428.90443,0.09,0.2,0.33706,,,,,
429.01554,0.09,0.2,0.33736,,,,,
429.12672,0.09,0.2,0.33767,,,,,
429.23795,0.09,0.2,0.33799,,,,,
429.34924,0.09,0.2,0.33832,,,,,
429.46058,0.09,0.2,0.33866,,,,,
429.57198,0.09,0.2,0.33902,,,,,
429.68345,0.09,0.2,0.33938,,,,,
429.79496,0.09,0.2,0.33976,,,,,
429.90654,0.09,0.2,0.34014,,,,,
430.01818,0.09,0.2,0.34054,,,,,
430.12987,0.09,0.2,0.34094,,,,,
430.24162,0.09,0.2,0.34136,,,,,
430.35343,0.09,0.2,0.34179,,,,,
430.4653,0.09,0.2,0.34223,,,,,
430.57722,0.09,0.2,0.34269,,,,,
430.68921,0.09,0.2,0.34315,,,,,
430.80125,0.09,0.2,0.34363,,,,,
430.91335,0.09,0.2,0.34411,,,,,
431.02551,0.09,0.2,0.34461,,,,,
431.13772,0.09,0.2,0.34513,,,,,
431.25,0.09,0.2,0.34565,,,,,
431.36233,0.09,0.2,0.34619,,,,,
431.47473,0.09,0.2,0.34674,,,,,
431.58718,0.09,0.2,0.3473,,,,,
431.69969,0.09,0.2,0.34788,,,,,
431.81226,0.09,0.2,0.34847,,,,,
431.92488,0.09,0.2,0.34907,,,,,
432.03757,0.09,0.2,0.34969,,,,,
432.15031,0.09,0.2,0.35032,,,,,
432.26312,0.09,0.2,0.35096,,,,,
432.37598,0.09,0.2,0.35162,,,,,
432.4889,0.09,0.2,0.35229,,,,,
432.60188,0.09,0.2,0.35297,,,,,
432.71492,0.09,0.2,0.35367,,,,,
432.82802,0.09,0.2,0.35439,,,,,
432.94118,0.09,0.2,0.35512,,,,,
433.05439,0.09,0.2,0.35586,,,,,
433.16767,0.09,0.2,0.35662,,,,,
433.281,0.09,0.2,0.3574,,,,,
433.3944,0.09,0.2,0.35819,,,,,
433.50785,0.09,0.2,0.35899,,,,,
433.62137,0.09,0.2,0.35982,,,,,
433.73494,0.09,0.2,0.36066,,,,,
433.84857,0.09,0.2,0.36151,,,,,
433.96226,0.09,0.2,0.36238,,,,,
434.07602,0.09,0.2,0.36327,,,,,
434.18983,0.09,0.2,0.36418,,,,,
434.3037,0.09,0.2,0.36511,,,,,
434.41763,0.09,0.2,0.36605,,,,,
434.53162,0.09,0.2,0.36701,,,,,
434.64567,0.09,0.2,0.36798,,,,,
434.75978,0.09,0.2,0.36898,,,,,
434.87395,0.09,0.2,0.37,,,,,
434.98818,0.09,0.2,0.37103,,,,,
435.10247,0.09,0.2,0.37208,,,,,
435.21682,0.09,0.2,0.37316,,,,,
435.33123,0.09,0.2,0.37425,,,,,
435.4457,0.09,0.2,0.37536,,,,,
435.56023,0.09,0.2,0.3765,,,,,
435.67482,0.09,0.2,0.37765,,,,,
435.78947,0.09,0.2,0.37882,,,,,
435.90419,0.09,0.2,0.38002,,,,,
436.01896,0.09,0.2,0.38124,,,,,
436.13379,0.09,0.2,0.38248,,,,,
436.24868,0.09,0.2,0.38374,,,,,
436.36364,0.09,0.2,0.38502,,,,,
436.47865,0.09,0.2,0.38633,,,,,
436.59373,0.09,0.2,0.38766,,,,,
436.70886,0.09,0.2,0.38901,,,,,
436.82406,0.09,0.2,0.39039,,,,,
436.93931,0.09,0.2,0.39179,,,,,
437.05463,0.09,0.2,0.39321,,,,,
437.17001,0.09,0.2,0.39466,,,,,
437.28545,0.09,0.2,0.39614,,,,,
437.40095,0.09,0.2,0.39764,,,,,
437.51651,0.09,0.2,0.39917,,,,,
437.63214,0.09,0.2,0.40072,,,,,
437.74782,0.09,0.2,0.4023,,,,,
437.86356,0.09,0.2,0.40391,,,,,
437.97937,0.09,0.2,0.40554,,,,,
438.09524,0.09,0.2,0.4072,,,,,
438.21117,0.09,0.2,0.40889,,,,,
438.32716,0.09,0.2,0.41061,,,,,
438.44321,0.09,0.2,0.41236,,,,,
438.55932,0.09,0.2,0.41414,,,,,
438.6755,0.09,0.2,0.41594,,,,,
438.79173,0.09,0.2,0.41778,,,,,
438.90803,0.09,0.2,0.41964,,,,,
439.02439,0.09,0.2,0.42154,,,,,
439.14081,0.09,0.2,0.42347,,,,,
439.25729,0.09,0.2,0.42543,,,,,
439.37384,0.09,0.2,0.42742,,,,,
439.49045,0.09,0.2,0.42945,,,,,
439.60711,0.09,0.2,0.43151,,,,,
439.72384,0.09,0.2,0.4336,,,,,
439.84064,0.09,0.2,0.43572,,,,,
439.95749,0.09,0.2,0.43788,,,,,
440.07441,0.09,0.2,0.44008,,,,,
440.19139,0.09,0.2,0.44231,,,,,
440.30843,0.09,0.2,0.44457,,,,,
440.42553,0.09,0.2,0.44687,,,,,
440.5427,0.09,0.2,0.4492,,,,,
440.65993,0.09,0.2,0.45158,,,,,
440.77722,0.09,0.2,0.45398,,,,,
440.89457,0.09,0.2,0.45643,,,,,
441.01198,0.09,0.2,0.45891,,,,,
441.12946,0.09,0.2,0.46143,,,,,
441.247,0.09,0.2,0.46399,,,,,
441.36461,0.09,0.2,0.46659,,,,,
441.48227,0.09,0.2,0.46923,,,,,
441.6,0.09,0.2,0.4719,,,,,
441.71779,0.09,0.2,0.47462,,,,,
441.83565,0.09,0.2,0.47737,,,,,
441.95356,0.09,0.2,0.48016,,,,,
442.07154,0.09,0.2,0.483,,,,,
442.18959,0.09,0.2,0.48587,,,,,
442.30769,0.09,0.2,0.48879,,,,,
442.42586,0.09,0.2,0.49174,,,,,
442.54409,0.09,0.2,0.49474,,,,,
442.66239,0.09,0.2,0.49777,,,,,
442.78075,0.09,0.2,0.50085,,,,,
442.89917,0.09,0.2,0.50397,,,,,
443.01766,0.09,0.2,0.50713,,,,,
443.13621,0.09,0.2,0.51033,,,,,
443.25482,0.09,0.2,0.51357,,,,,
443.37349,0.09,0.2,0.51685,,,,,
443.49223,0.09,0.2,0.52017,,,,,
443.61104,0.09,0.2,0.52354,,,,,
443.7299,0.09,0.2,0.52694,,,,,
443.84883,0.09,0.2,0.53038,,,,,
443.96783,0.09,0.2,0.53386,,,,,
444.08689,0.09,0.2,0.53738,,,,,
444.20601,0.09,0.2,0.54094,,,,,
444.32519,0.09,0.2,0.54454,,,,,
444.44444,0.09,0.2,0.54817,,,,,
444.56376,0.09,0.2,0.55184,,,,,
444.68314,0.09,0.2,0.55555,,,,,
444.80258,0.09,0.2,0.55929,,,,,
444.92208,0.09,0.2,0.56307,,,,,
445.04166,0.09,0.2,0.56688,,,,,
445.16129,0.09,0.2,0.57072,,,,,
445.28099,0.09,0.2,0.57459,,,,,
445.40075,0.09,0.2,0.57849,,,,,
445.52058,0.09,0.2,0.58242,,,,,
445.64047,0.09,0.2,0.58638,,,,,
445.76043,0.09,0.2,0.59036,,,,,
445.88045,0.09,0.2,0.59437,,,,,
446.00054,0.09,0.2,0.5984,,,,,
446.12069,0.09,0.2,0.60245,,,,,
446.24091,0.09,0.2,0.60652,,,,,
446.36119,0.09,0.2,0.6106,,,,,
446.48153,0.09,0.2,0.61469,,,,,
446.60194,0.09,0.2,0.6188,,,,,
446.72242,0.09,0.2,0.62292,,,,,
446.84296,0.09,0.2,0.62704,,,,,
446.96356,0.09,0.2,0.63117,,,,,
447.08423,0.09,0.2,0.6353,,,,,
447.20497,0.09,0.2,0.63943,,,,,
447.32577,0.09,0.2,0.64355,,,,,
447.44664,0.09,0.2,0.64766,,,,,
447.56757,0.09,0.2,0.65177,,,,,
447.68856,0.09,0.2,0.65585,,,,,
447.80963,0.09,0.2,0.65992,,,,,
447.93075,0.09,0.2,0.66397,,,,,
448.05195,0.09,0.2,0.66799,,,,,
448.17321,0.09,0.2,0.67198,,,,,
448.29453,0.09,0.2,0.67593,,,,,
448.41592,0.09,0.2,0.67985,,,,,
448.53738,0.09,0.2,0.68373,,,,,
448.6589,0.09,0.2,0.68756,,,,,
448.78049,0.09,0.2,0.69133,,,,,
448.90214,0.09,0.2,0.69506,,,,,
449.02386,0.09,0.2,0.69872,,,,,
449.14565,0.09,0.2,0.70232,,,,,
449.2675,0.09,0.2,0.70584,,,,,
449.38942,0.09,0.2,0.7093,,,,,
449.5114,0.09,0.2,0.71268,,,,,
449.63345,0.09,0.2,0.71597,,,,,
449.75557,0.09,0.2,0.71917,,,,,
449.87775,0.09,0.2,0.72228,,,,,
450,0.09,0.2,0.7253,,,,,
450.12232,0.09,0.2,0.72821,,,,,
450.2447,0.09,0.2,0.73101,,,,,
450.36715,0.09,0.2,0.73371,,,,,
450.48966,0.09,0.2,0.73629,,,,,
450.61224,0.09,0.2,0.73875,,,,,
450.73489,0.09,0.2,0.74108,,,,,
450.85761,0.09,0.2,0.74328,,,,,
450.98039,0.09,0.2,0.74536,,,,,
451.10324,0.09,0.2,0.74729,,,,,
451.22616,0.09,0.2,0.74909,,,,,
451.34914,0.09,0.2,0.75075,,,,,
451.47219,0.09,0.2,0.75225,,,,,
451.59531,0.09,0.2,0.75361,,,,,
451.71849,0.09,0.2,0.75482,,,,,
451.84175,0.09,0.2,0.75587,,,,,
451.96507,0.09,0.2,0.75677,,,,,
452.08845,0.09,0.2,0.7575,,,,,
452.21191,0.09,0.2,0.75808,,,,,
452.33543,0.09,0.2,0.75849,,,,,
452.45902,0.09,0.2,0.75875,,,,,
452.58267,0.09,0.2,0.75883,,,,,
452.7064,0.09,0.2,0.75876,,,,,
452.83019,0.09,0.2,0.75851,,,,,
452.95405,0.09,0.2,0.75811,,,,,
453.07798,0.09,0.2,0.75754,,,,,
453.20197,0.09,0.2,0.7568,,,,,
453.32603,0.09,0.2,0.7559,,,,,
453.45016,0.09,0.2,0.75485,,,,,
453.57436,0.09,0.2,0.75363,,,,,
453.69863,0.09,0.2,0.75225,,,,,
453.82297,0.09,0.2,0.75072,,,,,
453.94737,0.09,0.2,0.74903,,,,,
454.07184,0.09,0.2,0.7472,,,,,
454.19638,0.09,0.2,0.74521,,,,,
454.32099,0.09,0.2,0.74308,,,,,
454.44566,0.09,0.2,0.74081,,,,,
454.57041,0.09,0.2,0.7384,,,,,
454.69522,0.09,0.2,0.73586,,,,,
454.8201,0.09,0.2,0.73319,,,,,
454.94505,0.09,0.2,0.73039,,,,,
455.07007,0.09,0.2,0.72747,,,,,
455.19516,0.09,0.2,0.72443,,,,,
455.32032,0.09,0.2,0.72128,,,,,
455.44554,0.09,0.2,0.71802,,,,,
455.57084,0.09,0.2,0.71465,,,,,
455.6962,0.09,0.2,0.71119,,,,,
455.82164,0.09,0.2,0.70763,,,,,
455.94714,0.09,0.2,0.70399,,,,,
456.07271,0.09,0.2,0.70025,,,,,
456.19835,0.09,0.2,0.69644,,,,,
456.32406,0.09,0.2,0.69256,,,,,
456.44983,0.09,0.2,0.6886,,,,,
456.57568,0.09,0.2,0.68458,,,,,
456.7016,0.09,0.2,0.68049,,,,,
456.82759,0.09,0.2,0.67635,,,,,
456.95364,0.09,0.2,0.67216,,,,,
457.07977,0.09,0.2,0.66793,,,,,
457.20596,0.09,0.2,0.66365,,,,,
457.33223,0.09,0.2,0.65933,,,,,
457.45856,0.09,0.2,0.65498,,,,,
457.58497,0.09,0.2,0.6506,,,,,
457.71144,0.09,0.2,0.64619,,,,,
457.83799,0.09,0.2,0.64177,,,,,
457.9646,0.09,0.2,0.63732,,,,,
458.09129,0.09,0.2,0.63287,,,,,
458.21804,0.09,0.2,0.6284,,,,,
458.34487,0.09,0.2,0.62392,,,,,
458.47176,0.09,0.2,0.61945,,,,,
458.59873,0.09,0.2,0.61497,,,,,
458.72576,0.09,0.2,0.6105,,,,,
458.85287,0.09,0.2,0.60603,,,,,
458.98004,0.09,0.2,0.60157,,,,,
459.10729,0.09,0.2,0.59712,,,,,
459.23461,0.09,0.2,0.59269,,,,,
459.362,0.09,0.2,0.58827,,,,,
459.48946,0.09,0.2,0.58387,,,,,
459.61699,0.09,0.2,0.5795,,,,,
459.74459,0.09,0.2,0.57514,,,,,
459.87226,0.09,0.2,0.57081,,,,,
460,0.09,0.2,0.56651,,,,,
360,0.09,0.25,0.33767,,,,,
360.07828,0.09,0.25,0.33778,,,,,
360.15659,0.09,0.25,0.33789,,,,,
360.23494,0.09,0.25,0.338,,,,,
360.31332,0.09,0.25,0.33812,,,,,
360.39173,0.09,0.25,0.33824,,,,,
360.47018,0.09,0.25,0.33836,,,,,
360.54866,0.09,0.25,0.33848,,,,,
360.62718,0.09,0.25,0.33861,,,,,
360.70573,0.09,0.25,0.33874,,,,,
360.78431,0.09,0.25,0.33888,,,,,
360.86293,0.09,0.25,0.33901,,,,,
360.94159,0.09,0.25,0.33915,,,,,
361.02027,0.09,0.25,0.33929,,,,,
361.099,0.09,0.25,0.33944,,,,,
361.17775,0.09,0.25,0.33959,,,,,
361.25654,0.09,0.25,0.33974,,,,,
361.33537,0.09,0.25,0.33989,,,,,
361.41423,0.09,0.25,0.34004,,,,,
361.49312,0.09,0.25,0.3402,,,,,
361.57205,0.09,0.25,0.34036,,,,,
361.65102,0.09,0.25,0.34053,,,,,
361.73001,0.09,0.25,0.34069,,,,,
361.80905,0.09,0.25,0.34086,,,,,
361.88811,0.09,0.25,0.34103,,,,,
361.96721,0.09,0.25,0.34121,,,,,
362.04635,0.09,0.25,0.34139,,,,,
362.12552,0.09,0.25,0.34156,,,,,
362.20472,0.09,0.25,0.34175,,,,,
362.28396,0.09,0.25,0.34193,,,,,
362.36324,0.09,0.25,0.34212,,,,,
362.44255,0.09,0.25,0.34231,,,,,
362.52189,0.09,0.25,0.3425,,,,,
362.60127,0.09,0.25,0.3427,,,,,
362.68068,0.09,0.25,0.34289,,,,,
362.76013,0.09,0.25,0.34309,,,,,
362.83961,0.09,0.25,0.3433,,,,,
362.91913,0.09,0.25,0.3435,,,,,
362.99868,0.09,0.25,0.34371,,,,,
363.07827,0.09,0.25,0.34392,,,,,
363.15789,0.09,0.25,0.34413,,,,,
363.23755,0.09,0.25,0.34435,,,,,
363.31724,0.09,0.25,0.34456,,,,,
363.39697,0.09,0.25,0.34478,,,,,
363.47673,0.09,0.25,0.345,,,,,
363.55653,0.09,0.25,0.34523,,,,,
363.63636,0.09,0.25,0.34546,,,,,
363.71623,0.09,0.25,0.34569,,,,,
363.79613,0.09,0.25,0.34592,,,,,
363.87607,0.09,0.25,0.34615,,,,,
363.95604,0.09,0.25,0.34639,,,,,
364.03605,0.09,0.25,0.34663,,,,,
364.11609,0.09,0.25,0.34687,,,,,
364.19617,0.09,0.25,0.34711,,,,,
364.27629,0.09,0.25,0.34736,,,,,
364.35644,0.09,0.25,0.3476,,,,,
364.43662,0.09,0.25,0.34785,,,,,
364.51684,0.09,0.25,0.34811,,,,,
364.59709,0.09,0.25,0.34836,,,,,
364.67738,0.09,0.25,0.34862,,,,,
364.75771,0.09,0.25,0.34888,,,,,
364.83807,0.09,0.25,0.34914,,,,,
364.91847,0.09,0.25,0.3494,,,,,
364.9989,0.09,0.25,0.34967,,,,,
365.07937,0.09,0.25,0.34994,,,,,
365.15987,0.09,0.25,0.35021,,,,,
365.24041,0.09,0.25,0.35048,,,,,
365.32098,0.09,0.25,0.35076,,,,,
365.40159,0.09,0.25,0.35103,,,,,
365.48223,0.09,0.25,0.35131,,,,,
365.56291,0.09,0.25,0.35159,,,,,
365.64363,0.09,0.25,0.35187,,,,,
365.72438,0.09,0.25,0.35216,,,,,
365.80517,0.09,0.25,0.35245,,,,,
365.88599,0.09,0.25,0.35274,,,,,
365.96685,0.09,0.25,0.35303,,,,,
366.04775,0.09,0.25,0.35332,,,,,
366.12868,0.09,0.25,0.35362,,,,,
366.20964,0.09,0.25,0.35391,,,,,
366.29064,0.09,0.25,0.35421,,,,,
366.37168,0.09,0.25,0.35452,,,,,
366.45276,0.09,0.25,0.35482,,,,,
366.53386,0.09,0.25,0.35512,,,,,
366.61501,0.09,0.25,0.35543,,,,,
366.69619,0.09,0.25,0.35574,,,,,
366.77741,0.09,0.25,0.35605,,,,,
366.85866,0.09,0.25,0.35636,,,,,
366.93995,0.09,0.25,0.35668,,,,,
367.02128,0.09,0.25,0.357,,,,,
367.10264,0.09,0.25,0.35731,,,,,
367.18404,0.09,0.25,0.35763,,,,,
367.26547,0.09,0.25,0.35796,,,,,
367.34694,0.09,0.25,0.35828,,,,,
367.42844,0.09,0.25,0.35861,,,,,
367.50999,0.09,0.25,0.35893,,,,,
367.59156,0.09,0.25,0.35926,,,,,
367.67318,0.09,0.25,0.35959,,,,,
367.75483,0.09,0.25,0.35993,,,,,
367.83652,0.09,0.25,0.36026,,,,,
367.91824,0.09,0.25,0.3606,,,,,
368,0.09,0.25,0.36094,,,,,
368.0818,0.09,0.25,0.36127,,,,,
368.16363,0.09,0.25,0.36162,,,,,
368.2455,0.09,0.25,0.36196,,,,,
368.3274,0.09,0.25,0.3623,,,,,
368.40934,0.09,0.25,0.36265,,,,,
368.49132,0.09,0.25,0.363,,,,,
368.57334,0.09,0.25,0.36334,,,,,
368.65539,0.09,0.25,0.36369,,,,,
368.73747,0.09,0.25,0.36405,,,,,
368.8196,0.09,0.25,0.3644,,,,,
368.90176,0.09,0.25,0.36475,,,,,
368.98396,0.09,0.25,0.36511,,,,,
369.06619,0.09,0.25,0.36547,,,,,
369.14846,0.09,0.25,0.36583,,,,,
369.23077,0.09,0.25,0.36619,,,,,
369.31311,0.09,0.25,0.36655,,,,,
369.39549,0.09,0.25,0.36691,,,,,
369.47791,0.09,0.25,0.36728,,,,,
369.56037,0.09,0.25,0.36764,,,,,
369.64286,0.09,0.25,0.36801,,,,,
369.72539,0.09,0.25,0.36838,,,,,
369.80795,0.09,0.25,0.36874,,,,,
369.89055,0.09,0.25,0.36911,,,,,
369.97319,0.09,0.25,0.36949,,,,,
